anastomosis_count,branch_persistence_diameters_median,branch_persistence_length_median_m,breakout_event_count,centerline_displacement_mean_m,centerline_displacement_mean_passage_widths,centerline_displacement_p95_m,chamber_count,coalescence_flux_return_ratio,condition_id,connected_component_count,cyclomatic_number,distinct_z_level_count,edge_count,elapsed_s,emplacement_phase_count,entries_without_exit_path_count,experiment_name,experiment_schema_version,failure_reason,git_commit,git_dirty,independent_braid_or_island_count,input_dataset_id,input_dataset_sha256_or_version,lava_age_monotonicity_violation_count,length_weighted_mean_sinuosity,lobe_path_count,main_route_length_m,max_absolute_flux_conservation_residual,max_branch_factor,max_relative_flux_conservation_residual,mean_branch_factor,mean_branch_flux_fraction,mean_breakout_score,merge_junction_count,model_schema_version,network_density,node_count,platform,process_chamber_segment_count,provenance_sha256,python_version,resolved_config_sha256,retired_lobe_count,routing_enabled,run_id,seed,sinuosity_p95,source_count,source_unreachable_node_count,split_junction_count,split_merge_nodes_exceeding_tolerance,split_merge_region_count,stacked_segment_count,started_at_utc,status,temperature_monotonicity_violation_count,terminal_count,total_centerline_length_m,underpass_count,vertical_capture_count,vertically_overlapping_xy_passage_count,zero_flux_segment_count
10,9.40172129404567,89.58780969747035,12,1.9016150744673777,0.20513113821987725,11.678098391090423,9,0.54346384071947,no_cover,1,14,3,68,28.26582961701206,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,12,,,0,1.0588243972225626,12,5395.680358722899,4.440892098500626e-16,2,2.2305970055165317e-16,2.0,0.33953970531413735,3.6983214571568355,19,1,3.0,55,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,491f43842ebefe450e9c0654de40b11f33d4916f0aa0dfdd0b16fbbc2780f7fd,4,True,seed-000004-no_cover,4,1.2228453320370785,8,0,18,0,19,7,2026-09-07T09:10:23.207514+00:00,complete,0,13,9053.215505021217,0,5,17,0
10,10.378178311857482,95.39051222075295,13,5.9129044283313466,0.6378371900047585,24.951735334494092,8,0.4542754926992286,no_fracture,1,14,3,68,28.210535004996927,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,13,,,0,1.0384887155832359,13,5423.639486719708,1.7763568394002505e-15,2,2.3375344187587167e-16,2.0,0.3269046820888729,3.4951006389229926,19,1,3.0,55,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,7819195574bc8776acc1c01319e385b81ca5ad569aa5bcfde0e48c8e32693588,5,True,seed-000004-no_fracture,4,1.1563848694941672,8,0,19,0,18,7,2026-09-07T09:10:51.473377+00:00,complete,0,14,10701.779800834627,0,4,18,0
11,8.86489071958253,88.6489071958253,10,4.127662398244044,0.4452594519825965,16.791951164596824,9,0.6389298707261019,no_slope,1,16,3,66,28.044937625993043,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.0586518743218172,10,5415.752040957722,2.6645352591003757e-15,2,3.3306690738754706e-16,2.0,0.39815174835800693,4.084762179332366,21,1,3.0,51,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,f5cfb80fc8731447e6d0ca72af71394438af4cd44615492b57950ca002e610f2,1,True,seed-000004-no_slope,4,1.2199279889321206,8,0,17,0,20,5,2026-09-07T09:09:55.162535+00:00,complete,0,10,8921.55486561638,0,5,13,0
11,9.029459302675741,90.29459302675741,11,3.7697515270449573,0.4066508684810693,24.84130178901643,9,0.6360401946260231,no_stability,1,15,3,67,28.132423806993756,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.056391378476224,11,5394.666503021389,1.7763568394002505e-15,2,2.220446049250313e-16,2.0,0.38031353795864115,3.567533393637006,20,1,3.0,53,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,6132b36d4af0c5b9f16c3014342a8b07fc08b09c8ebbebd8fa488534ca5957fe,3,True,seed-000004-no_stability,4,1.1605337588083156,8,0,17,0,21,9,2026-09-07T09:11:47.974491+00:00,complete,0,11,9490.75876823447,0,7,22,0
11,11.402767645214256,113.02680410111226,12,10.53502831861156,1.1364352224546388,54.14903789922976,13,0.6064776567340546,unconditioned,1,23,2,83,28.23352022000472,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,12,,,0,1.0403525463770158,12,5385.0097623399115,1.7763568394002505e-15,2,3.371717719902777e-16,2.0,0.35588501322982147,3.519007593581046,26,1,3.0,61,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,6,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,634631dd84330c63a0a9f5a5a111b89db0527d23f81e65cac494e297f11e87af,3,False,seed-000004-unconditioned,4,1.1494050314541862,8,0,26,0,21,6,2026-09-07T09:12:16.106951+00:00,complete,0,10,10013.170500022323,0,5,15,0
10,12.93204498489489,103.94446385977409,14,0.0,0.0,0.0,8,0.5539578605817018,full,1,12,2,58,28.016581535019213,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,14,,,0,1.057010923372025,14,5440.358784513396,4.440892098500626e-16,2,2.2801622398074763e-16,2.0,0.3302321960823651,3.3653993805804823,17,1,3.0,47,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,8695230846831a37bee19939944336b879fcbdd060fedd295cb1a4114fd75ff5,4,True,seed-000005-full,5,1.13752646436052,8,0,16,0,20,6,2026-09-07T09:09:27.928440+00:00,complete,0,13,10515.730540798286,0,5,17,0
11,9.888656654467397,98.88656654467397,12,6.508170100528675,0.7558839079197377,34.35867849394228,9,0.6064683299708861,no_capacity,1,12,2,54,28.150670556002297,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,12,,,0,1.0518661430610337,12,5468.88248881274,1.7763568394002505e-15,2,2.2204460492503136e-16,2.0,0.3581837727439019,3.289265892012418,17,1,3.0,43,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,7fa68a8b006ca25b15bf4b5755f62331f1b063fb1ea3732f06d9cd6c61c66dc2,2,True,seed-000005-no_capacity,5,1.1291945847053262,8,0,14,0,21,5,2026-09-07T09:11:19.881361+00:00,complete,0,11,9432.637485528261,0,4,14,0
10,13.554079934126442,123.99295906825725,13,4.344275944651416,0.5045609176468934,26.033247379075473,7,0.6345013340279818,no_cover,1,12,2,56,28.07687582197832,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,13,,,0,1.0603347935160032,13,5443.14842033272,8.881784197001252e-16,2,2.682613715549842e-16,2.0,0.32138355230676824,3.3080191441092164,17,1,3.0,45,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,a18d44c12cafa6c1505da6e49c5e416ef582fb64a837a148e0bf3c02a2b1b074,3,True,seed-000005-no_cover,5,1.179885218484471,8,0,15,0,20,6,2026-09-07T09:10:23.957513+00:00,complete,0,12,9943.899038176101,0,5,17,0
12,10.851066949137518,107.7223431677871,13,7.6701050796893115,0.8908355055624045,47.58960117025772,5,0.5997736574577989,no_fracture,1,12,2,58,27.846903134981403,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,13,,,0,1.0544705732840411,13,5433.425860995215,8.881784197001252e-16,2,2.302810419330507e-16,2.0,0.36645201786701015,3.384065520738893,18,1,3.0,47,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,85afbe122cb732c3144ac0ee34df3343db9e1cf84c25e19f56f335dc4cbb8157,3,True,seed-000005-no_fracture,5,1.1476623877660292,8,0,14,0,23,5,2026-09-07T09:10:52.034423+00:00,complete,0,11,9948.842927712194,0,4,14,0
10,13.722646580879092,116.8346490000386,14,7.074998225293494,0.8217175065270088,42.03551272040243,7,0.6122002276910704,no_slope,1,10,2,56,28.012416245997883,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,14,,,0,1.0589206780242126,14,5459.211238948552,8.881784197001252e-16,2,2.2691412490004656e-16,2.0,0.32077020135216905,3.4266677467797857,15,1,3.0,47,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,ef3212ea5ec2901d40da5062d032e01eabf64618dda7cf7883b49e66b8d63127,6,True,seed-000005-no_slope,5,1.1896852648265193,8,0,15,0,19,6,2026-09-07T09:09:55.945061+00:00,complete,0,14,10599.682024382395,0,5,17,0
11,11.9872705151478,115.08883996393848,12,7.20391193693265,0.8366900408389697,49.181171049632226,5,0.5835248351304709,no_stability,1,12,2,54,27.944511927984422,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,12,,,0,1.0603865069301877,12,5462.306581350897,8.881784197001252e-16,2,2.2471481456894133e-16,2.0,0.42667964165481215,3.5222518176889994,17,1,3.0,43,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,8ed371d2f34778085fcb484f87fde5d46efa448fd3f87052214a7b517182dc48,2,True,seed-000005-no_stability,5,1.1528195485491637,8,0,14,0,21,5,2026-09-07T09:11:48.032067+00:00,complete,0,11,9684.5902882147,0,4,14,0
12,11.983220374831612,115.34506671784581,13,12.714495985963513,1.4767104677118408,70.33099401144082,9,0.5721968946573535,unconditioned,1,15,2,62,27.82727716199588,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,13,,,0,1.0582126868834711,13,5464.714278392416,4.440892098500626e-16,2,2.1690051265757042e-16,2.0,0.32070681651515887,3.2582230521371067,20,1,3.0,48,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,d5a7675ad0075bb6db5c5a4801fa5d59204c14eb6f0ad513095fbd5aed8dc76a,2,False,seed-000005-unconditioned,5,1.1636773268687166,8,0,17,0,23,6,2026-09-07T09:12:15.976615+00:00,complete,0,11,9845.410226398028,0,5,17,0
8,7.57770425792486,73.24203294422274,11,0.0,0.0,0.0,6,0.3781964079697687,full,1,11,2,64,28.31536533200415,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.0341030974937737,11,5276.674196147333,1.7763568394002505e-15,2,2.2344224353445453e-16,2.0,0.3366484067473403,3.564386011305824,17,1,3.0,54,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,5bfa3f036a71ac5d8d15346de15e5a1977551b68de2468a81bbcd392dfd0abed,6,True,seed-000006-full,6,1.0824970642852823,8,0,15,0,14,7,2026-09-07T09:09:28.804569+00:00,complete,0,13,9247.893460383182,0,5,18,0
7,10.50702515500946,97.39908043197985,10,7.457781744458588,0.8691004656341882,42.21733537230574,6,0.5829973875299255,no_capacity,1,9,3,58,28.25780753500294,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.0277187910731123,10,5269.650593046486,8.881784197001252e-16,2,2.270131185654611e-16,2.0,0.30938387452557164,3.2639153602851203,15,1,3.0,50,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,38ff9114517c08b8e218990ca6b58b6310c304f4682f390bd260af73f3b86704,4,True,seed-000006-no_capacity,6,1.093045796779639,8,0,13,0,14,5,2026-09-07T09:11:21.929168+00:00,complete,0,13,9412.224757442833,0,3,13,0
7,8.860026548724175,88.22577420368769,9,7.611517062205793,0.887016173121578,47.04284977210039,5,0.5420639518011712,no_cover,1,10,2,58,28.26384357200004,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,9,,,0,1.0329549531700932,9,5238.033226813663,8.881784197001252e-16,2,2.0847717855917043e-16,2.0,0.30812462408815083,3.6152494383369427,16,1,3.0,49,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,a3c6d48f6d3c3a0f1410ba23548ce385a34b9cc324812d4fcd90eb6ea8b43cc8,3,True,seed-000006-no_cover,6,1.0785547790879215,8,0,13,0,13,4,2026-09-07T09:10:25.406362+00:00,complete,0,12,9555.45497586347,0,2,10,0
8,8.015886314604657,78.05888566465919,9,5.709704017349501,0.6653863829950543,35.13505003442019,6,0.5933785617095935,no_fracture,1,10,2,58,28.258892318001017,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,9,,,0,1.0377810839482995,9,5288.26768959473,8.881784197001252e-16,2,2.37035613435974e-16,2.0,0.3685758934982079,3.783750019338923,16,1,3.0,49,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,d6b94d2ebee6a073a75033ea06e67feb393fe1db063c21bfa74dd8580ebc9615,3,True,seed-000006-no_fracture,6,1.1229028940967474,8,0,13,0,13,5,2026-09-07T09:10:53.670240+00:00,complete,0,12,9346.728167707353,0,4,12,0
9,9.124079347705901,91.24079347705901,9,4.481572738773062,0.5222648084244671,26.205753596717695,4,0.6402943032448553,no_slope,1,11,2,57,28.286353556002723,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,9,,,0,1.0366340782820778,9,5281.721787487333,2.220446049250313e-16,2,1.1866490550985191e-16,2.0,0.3352297508115708,3.544835154734382,17,1,3.0,47,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,ecc944d7f161b202e886a367eb2abaccd19c0b819f66bb84d9b1a32f87b904e8,1,True,seed-000006-no_slope,6,1.1163943271782175,8,0,12,0,17,6,2026-09-07T09:09:57.119975+00:00,complete,0,10,8829.111455765662,0,5,15,0
6,8.9610292298378,88.93492814798088,9,6.407898165161415,0.7467511748002416,33.6701814485932,6,0.4788975357893213,no_stability,1,9,2,58,28.161556092003593,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,9,,,0,1.0192425159763066,9,5243.0676332989815,4.440892098500626e-16,2,2.1221661519775056e-16,2.0,0.3640934620505011,3.8760531560791045,15,1,3.0,50,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,2fecdfa5399b15cb722badf729d7c8cedbbec8a2171d573d7e31c75b8a89caa7,4,True,seed-000006-no_stability,6,1.067764140932369,8,0,13,0,12,6,2026-09-07T09:11:50.187010+00:00,complete,0,13,9038.201984702073,0,4,14,0
7,9.645210281806632,92.90852856678664,9,10.676220080560727,1.2441645734836404,51.66616280020122,6,0.5014090043101763,unconditioned,1,7,2,44,28.236853108013747,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,9,,,0,1.057505100414173,9,5296.222643877593,2.6645352591003757e-15,2,3.3306690738754706e-16,2.0,0.36510292111245496,3.6863408894656606,12,1,3.0,38,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,bd4afc4bdbc0c8c8084cb4403258d544fef34149dc504459058dbcb6308b60fd,4,False,seed-000006-unconditioned,6,1.251825036098243,8,0,11,0,11,6,2026-09-07T09:12:18.348600+00:00,complete,0,13,9746.131834314067,0,4,14,0
10,10.609007508494177,92.29256147515336,12,0.0,0.0,0.0,4,0.5433426634579335,full,1,13,3,60,28.223170168988872,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,12,,,0,1.059671886110333,12,5462.933311811816,1.7763568394002505e-15,2,2.2433936699534485e-16,2.0,0.31971066716421526,3.431428763150633,18,1,3.0,48,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,6849516ce6e90b14a52e0f25868700a989c10d59dd406690e67e96b74a37f80d,4,True,seed-000007-full,7,1.277132136235467,8,0,17,0,17,6,2026-09-07T09:09:31.327368+00:00,complete,0,13,10384.853264284875,0,3,15,0
10,9.486304293755882,90.59109408114588,11,8.839932413921597,1.0319041342328334,42.611519607858,4,0.5119736325681626,no_capacity,1,13,3,57,28.818197919987142,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.0605203812573105,11,5427.587867356759,8.881784197001252e-16,2,1.9566019194683791e-16,2.0,0.39311873311723977,3.5248800727174414,18,1,3.0,45,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,c77d2fe47aa34987e1d60be3594f4dfe1226045f3296ce89d54ff0939c851111,3,True,seed-000007-no_capacity,7,1.2147244297946356,8,0,16,0,17,5,2026-09-07T09:11:26.096508+00:00,complete,0,12,10990.524411956876,0,3,13,0
10,9.80400481100449,98.04004811004489,10,5.617213618099687,0.6557093068107079,28.470850354211347,4,0.681342057610946,no_cover,1,14,3,57,28.951687550987117,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.058119005037397,10,5383.204754942992,1.7763568394002505e-15,2,2.5417422586952383e-16,2.0,0.36583815376101586,3.5893683466483055,19,1,3.0,44,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,76e856ab83c4f470ca5946b0d089479bfdb6f923d9c23a8f0f0aeb9e5224625c,1,True,seed-000007-no_cover,7,1.1637706725709487,8,0,15,0,19,4,2026-09-07T09:10:28.539783+00:00,complete,0,10,9565.008374101835,0,4,12,0
8,7.741612458230776,69.07348829357548,14,6.778706850235245,0.7912928850557859,39.15879419928576,2,0.3611033918117343,no_fracture,1,11,3,62,28.604967015999136,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,14,,,0,1.07794835766663,14,5423.160771644891,4.440892098500626e-16,2,2.110017507622137e-16,2.0,0.3331639305343592,3.4196434319461155,16,1,3.0,52,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,0,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,2652e97ebc5e5ea4804f0c09294e8a748bd274157c7268aa59a9ad717d2b4190,8,True,seed-000007-no_fracture,7,1.185845369882584,8,0,19,0,14,6,2026-09-07T09:10:57.491506+00:00,complete,0,17,10539.228967803641,0,1,13,0
9,9.330063001353547,86.42481240463843,10,11.02236170058841,1.2866637520819062,36.16102645682336,4,0.4945605962731536,no_slope,1,13,3,61,28.989171395020094,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.0591605797388837,10,5586.778485347227,8.881784197001252e-16,2,2.4098439283534277e-16,2.0,0.3611719827274096,3.8671718836884024,18,1,3.0,49,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,3940c4d263f5aca628a79fe7f05ed062da87362934ea86918a04013f2736434f,3,True,seed-000007-no_slope,7,1.1137454200682029,8,0,16,0,16,6,2026-09-07T09:09:59.550577+00:00,complete,0,12,10579.363575753134,0,4,14,0
8,9.53876199402356,93.11532962801894,12,6.474097243455345,0.7557351570274362,39.620188434024826,4,0.46229644166363654,no_stability,1,12,3,59,28.74715233501047,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,12,,,0,1.0667965551986411,12,5374.355785615746,1.7763568394002505e-15,2,3.844196651035394e-16,2.0,0.30744029791600264,3.545400419220641,17,1,3.0,48,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,525272aa099176f0e2a35fa8a780bf6b46ff6a673fdd77db662e290571017ab9,5,True,seed-000007-no_stability,7,1.1959787381066185,8,0,17,0,14,6,2026-09-07T09:11:54.914740+00:00,complete,0,14,10494.325687486338,0,2,14,0
10,12.391621646302468,100.38699174949897,15,20.693196097872455,2.415560844136869,73.7043538097837,2,0.4380188067796527,unconditioned,1,13,3,65,28.891312896012096,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,15,,,0,1.0584320071591988,15,5416.277669580262,4.440892098500626e-16,2,2.1815847752150877e-16,2.0,0.30355405327543666,3.037788899309462,18,1,3.0,53,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,0,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,2bfbbb1a068a40699f645d67189996fcda560c564e0dc6a16df3236a1e667aca,7,False,seed-000007-unconditioned,7,1.1913670600118464,8,0,20,0,18,6,2026-09-07T09:12:23.661926+00:00,complete,0,16,11487.912691806374,0,3,15,0
13,10.678018554066387,93.18874283678998,12,0.0,0.0,0.0,6,0.5382344214863135,full,1,12,3,62,28.119802777975565,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,12,,,0,1.0376637701833016,12,5350.910657559145,8.881784197001252e-16,2,2.1158007955129147e-16,2.0,0.3131726895197412,3.6922687547445925,17,1,3.0,51,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,78b319eefd2ba9c6b97f31480ad4d0daeb54e9ac15dbc087ba8a5e4fac0d17ae,4,True,seed-000008-full,8,1.150720957438063,8,0,15,0,19,10,2026-09-07T09:12:43.804235+00:00,complete,0,12,9347.817957305013,0,8,21,0
12,9.876126928616696,89.84546348151392,13,5.840893203065136,0.6907347866840475,24.530290577499624,7,0.5415023904866172,no_capacity,1,15,2,64,28.01540321999346,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,13,,,0,1.0430893040135785,13,5331.343178315812,4.440892098500626e-16,2,2.480316895350386e-16,2.0,0.325301805241318,3.375735251439328,19,1,3.0,50,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,840d210f0b047d5a9acc5160f92ed2d0acd8f9d02bcd3c161d2bac294ec379bd,4,True,seed-000008-no_capacity,8,1.1785032391938042,8,0,19,0,21,8,2026-09-07T09:14:36.226250+00:00,complete,0,13,9696.62144049308,0,7,19,0
10,9.583848880894262,89.44341209673357,13,6.035901008648447,0.7137961011625638,24.44876668228512,7,0.5035869720827331,no_cover,1,11,2,64,28.184581506007817,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,13,,,0,1.0301867286827482,13,5335.754028636229,8.881784197001252e-16,2,2.9382098844259015e-16,2.0,0.32197449588289523,3.2889361852303103,16,1,3.0,54,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,7e83a169784ab1b6e09c88d628907d05a7fd4f9b625f7d1d024345241fff5cb2,5,True,seed-000008-no_cover,8,1.135610163437869,8,0,16,0,18,7,2026-09-07T09:13:40.042211+00:00,complete,0,14,9838.517386501007,0,5,18,0
11,11.28985584287955,90.72489974524775,12,5.64632110001382,0.6677249976974438,30.622953151212823,7,0.4702546343473802,no_fracture,1,10,3,64,27.99938769999426,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,12,,,0,1.0362282399863867,12,5369.585641775997,2.220446049250313e-16,2,1.1657426019607205e-16,2.0,0.3726996181202342,3.3338505220077823,16,1,3.0,55,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,e0d7d8599b84d2e012ef88aaf7c7fd132b227958a81121cd28090318d0bb5a36,4,True,seed-000008-no_fracture,8,1.1180178016022817,8,0,14,0,18,7,2026-09-07T09:14:08.226827+00:00,complete,0,13,9793.90168041139,0,6,16,0
11,9.142283053901838,88.26337397206085,12,4.043439718101156,0.4781707821137268,19.11093612339145,6,0.5549700026388317,no_slope,1,11,2,65,28.118095323996386,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,12,,,0,1.0284966001308191,12,5302.1384211839095,8.881784197001252e-16,2,1.4020497765517698e-16,2.0,0.31895545060633673,3.788476280610373,16,1,3.0,55,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,f4b58a120f8488bb255fe9b90c37497c31431e6e5a84724bcfe66263172e1820,3,True,seed-000008-no_slope,8,1.154713829328005,8,0,14,0,19,5,2026-09-07T09:13:11.924081+00:00,complete,0,12,8889.892853608131,0,5,15,0
11,10.021380453838303,98.4146724976922,11,3.0663082563308683,0.3626167618049867,16.021338923828193,7,0.6311694821125577,no_stability,1,12,3,64,28.096020724013215,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.0272692184929324,11,5318.124154913814,4.440892098500626e-16,2,2.0447596353464751e-16,2.0,0.36532794659936846,3.6488328323714843,18,1,3.0,53,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,846e00565c79149ef63c2bcc08bd7b9f72b4daa134d4f93f0654bbd5033e12b3,2,True,seed-000008-no_stability,8,1.1506792570415587,8,0,14,0,20,7,2026-09-07T09:15:04.241689+00:00,complete,0,11,8960.664693892242,0,7,17,0
10,11.033396379246728,88.80488755546754,13,18.04459347290578,2.133925067619309,81.00813400257299,7,0.4869881963087806,unconditioned,1,15,2,68,28.067992321011843,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,13,,,0,1.038556628685763,13,5263.6939212163725,8.881784197001252e-16,2,2.236654691517767e-16,2.0,0.3852412329768446,3.3847627588391775,20,1,3.0,54,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,966991c627cc60083b7ef9d21dedeba9c79fa98049091a4d1da950b637e68ec3,6,False,seed-000008-unconditioned,8,1.1525865864435294,8,0,20,0,18,7,2026-09-07T09:15:32.337751+00:00,complete,0,14,10687.55503338392,0,5,18,0
